Det Arabiske Køkken,657jetteh,26. november 2021,Super mad og rigtig god betjening. God fra valg eller tilvalg til maden uden ekstra pris. God plads til familien.🙂,5,Esbjerg
Det Arabiske Køkken,trinet712,3. november 2021,"Maden er super lækker, sund og velsmagende. Sødt og dygtigt personale og som har gode anbefalinger af maden  - vi kommer helt sikkert igen!",5,Esbjerg
Det Arabiske Køkken,939charlig,26. oktober 2021,"God mad, hyggelige omgivelser og fantastisk betjening. Tjeneren er hurtig, men omhyggelig og god til sin behandling af hendes gæster!",5,Esbjerg
Det Arabiske Køkken,Skov1972,23. oktober 2021,"Et super sødt, afslappet og behagelig personale med glimt i øjet, betjente og vejledte os i valg af menu og vin. De tilrettede menuen, så den blev glutenfri, uden de store problem ",5,Esbjerg
Det Arabiske Køkken,lasseschurmann,21. oktober 2021,"Mad, servering, interiør og kvalitet ift. pris var helt i top. 👌 Klart anbefalelsesværdigt, og et sted vi vil komme tilbage til!",5,Esbjerg
Det Arabiske Køkken,Rikke_rkj,20. oktober 2021,Mega lækker mad. Derudover var personalet så søde og tålmodige. Vi er mætte og glade. Kommer helt klart igen!,5,Esbjerg
Det Arabiske Køkken,jannV8237VF,14. oktober 2021,Mega lækkert mad og mega god betjening kan varmt anbefales og der var masser af mad 👍👍👍 det er noget af det bedste jeg har prøvet i lang tid,5,Esbjerg
Det Arabiske Køkken,Emsemus,14. oktober 2021,Super lækker og frisk mad. Kødet var mørt og lækkert og smagene passede godt sammen. Tak for en dejlig oplevelse. Kommer gerne igen.,5,Esbjerg
Det Arabiske Køkken,500rikkej,8. oktober 2021,Dejlig smagsoplevelse og helt sikkert et besøg værd. Vi har spist der flere gange og kommer helt sikkert igen.,5,Esbjerg
Det Arabiske Køkken,417lasseh,3. oktober 2021,"Vi var et selskab inde for at spise, og var alle slemt skuffet over service niveauet. De havde ikke noteret at vi havde bestilt bord så der var intet gjort klart til os. Da vi så kom ned til bordet, glemte han at bringe vores drikkevarer, derefter ventede vi 50 min på vores mad (hvilket var 5 af de samme retter). Efter maden enlig kom på bordet, manglede vi bestik hvilket han lovede at bringe med det samme, der gik yderligere 5 min hvor maden stod og blev kold inden vi fik bestikke ",1,Esbjerg
Det Arabiske Køkken,EFH51,"October 23, 2019",Authentic Arab food. Having lived in the Middle East for a number of years thus us the closest I have found to the real thing!,5,Esbjerg
Det Arabiske Køkken,PhilipYos,"October 19, 2019","In the town centre, close to the Cabinn Hotel. Maincourses or buffet 149kr. Professional and very friendly service. Very clean. Very kids friendly.",4,Esbjerg
Det Arabiske Køkken,felixc826,"October 19, 2019","Truly amazing Arab cuisine. Not something one finds often, be it in Denmark, Germany or elsewhere in Europe. What I liked especially about it was that there were excellent choices even for vegetarian and vegan dishes to be had. And yes, the owners and staff...More",5,Esbjerg
Det Arabiske Køkken,HSE_Chap,"October 12, 2019",I travel. All the time. I spend a huge chunk of my life in crap places eating crap food. I wandered past here when it was closed and felt it worthy of a visit. The food was better than excellent. Everything was super fresh and...More,4,Esbjerg
Det Arabiske Køkken,Anne-Marie S,"September 7, 2019",Beautiful presentation of delicious food. Lots of flavor and variety. And as a vegan you feel welcome and appreciated!,5,Esbjerg
Det Arabiske Køkken,Bongoman88,"August 7, 2019","Amazing food, great staff, nice interior of the restaurant. As the food is made fresh from scratch it can happen that you will have to wait a bit for your food to arrive but it is absolutely worth the wait, no doubt about that.",5,Esbjerg
Det Arabiske Køkken,C2957XDpetert,"July 15, 2019","An Aussie slang for great food
The mix of tastes presenting meat was awesome.
But don’t eat for the day. Big serves",4,Esbjerg
Det Arabiske Køkken,gbphotosg,"April 21, 2019","Had my birthday dinner here in November 2018 with my family. Service took quite a long time because the server was working the floor alone this night. She did apologize for that which is appreciated, but it does not help the food taking any shorter...More",4,Esbjerg
Det Arabiske Køkken,klauselzerj,"February 13, 2019","A very nice restaurant and nice atmosphere, the food is delicious and the have so many different options of food, that you just want to try them all. I will for sure go ther again",4,Esbjerg
Det Arabiske Køkken,tibraa,"August 9, 2018","Pure joy, excellent service and lovely food! We ordered the falafel and the lamb, just great! Also try the libanese wine.",5,Esbjerg
Det Arabiske Køkken,helenmaysande,"July 24, 2018","We were a large group, both adults and children and we all loved the food! The potions were large, with a variety of tastes and flavors. The service was also very good, the waitresses were very observant and kept smiling the entire evening. We all...More",5,Esbjerg
Det Arabiske Køkken,54bj_rnn,"July 24, 2018","Great food and super service at affordable price!
We were a big group of people and staff made a great effort to make us feel welcome.",5,Esbjerg
Det Arabiske Køkken,jhB8003JM,"July 9, 2018","I do not remember when i was welcomed that nice before like at this beautiful restaurant today. The menu i choosed was outstanding authentically and it tasted “yummy” good. 
The service lady was like a fairy flying around and enchanted me right at the beginning...More",5,Esbjerg
Det Arabiske Køkken,sorenrv,"May 15, 2018","I come to Esbjerg regularly and Det Arabiske Køkken is my favourite eatery. If you like mediterranean food (Lebanese, Turkish, etc.) you will enjoy this place a lot. The food is not very spicy and I find that to be consistent with the food served...More",5,Esbjerg
Det Arabiske Køkken,karinaingridhansen,"March 22, 2018","Every now and then you get kinda bored with your eating habits and decides to try something completely different - and so we did 😱
Somehow you’re always a bit afraid you won’t like it one bit and regret going out of your comfortzone; this...More",4,Esbjerg
Det Arabiske Køkken,Edgard K,"November 15, 2017","Great food, it was amazing how the smell and the taste filled me with excitement and came to my mother's food memory.",5,Esbjerg
Det Arabiske Køkken,mumtips,"October 30, 2017","We have just spent many years living in the Middle East and were missing the cuisine, so we were delighted to hear of this restaurant. We shared the meat platters, which include a variety of dishes to try, including vegetarian. All were authentic dishes and...More",5,Esbjerg
Det Arabiske Køkken,87masoudm,"September 20, 2017","We arrived at the restaurant quite late (Esbjerg standards) but we were welcomed with a big smile and taken to the main area in the restaurant which is very neatly decorated. Kristine was great help to choose a platter for 4, it was a great...More",5,Esbjerg
Det Arabiske Køkken,BorisH2,"August 25, 2017","We were at Det Arabiske Køkken this week with a party of 15 and everybody loved it!
Great staff, quick service and great food, easy to share (as you would want with this kind of food).

They can serve bigger parties, too, without problems and...More",5,Esbjerg
Det Arabiske Køkken,Ian S,"August 7, 2017","I have lived in London and eaten Lebanese, middle eastern food from some of the best. Words can't describe the whole experience of this restaurant. Firstly being welcomed by the wonderful Kirsten (hope that's spelt right) manager of front of house, then being seated in...More",5,Esbjerg
Det Arabiske Køkken,AlexeyL133,"August 6, 2017","I would like to recommend this restaurant to all Esbjerg visitors.
Great food, great service, a very friendly staff.
I already did review one year ago , but would like to say thank you again.
This time buffet was not available due to holiday time,...More",5,Esbjerg
Det Arabiske Køkken,MajbritH3,"July 11, 2017","Budget end pricewise. Nice authentic buffet, Good Price and nice atmosphere. Good for family visits. Worth a visit.",4,Esbjerg
Det Arabiske Køkken,KTD6700,"July 11, 2017","Very delicious, tasty and true to the style. The ambience and the setting is nice. Good variety of food.",4,Esbjerg
