French Corner,slagterspangberg,4. oktober 2019,"Jeg var inde for at få lidt sent frokost på street food. Havde lyst til noget let og lækkert, så derfor valgte jeg The French Corner L'Obelix, som er en af mine absolut favoritter på deres menuko ",5,Aarhus
French Corner,Rasmusbb,4. september 2019,"Fik en ham & cheese, må sige at buckwheat ikke faldt i så god smag ved mig og at pandekagen ikke var så fyldig, som man kunne tro efter at have læst nogle andre anmeldinger. Så lidt for dyr for hvad man få ",4,Aarhus
French Corner,349marianned,5. august 2019,"Efter en god og hyggelig oplevelse på Streetfood i Århus, fik drengene en pandekage med nutella. 
Fantastisk smag, helt nystegt! 
Anbefales",5,Aarhus
French Corner,Fedtmulle,12. juli 2019,"Herlig kolonarisk eventyroplevelse mæ en lægger bund af fransk ømhed af en pandekage der kun de royale værdige 
Men takket være det franske hjørne har vi , de jævne folk også mulighed for at smage de udsøgte råvare",5,Aarhus
French Corner,Anderszp,3. juli 2019,"Super service, høflig og venlig personale og så smager pandekagerne fantastisk. Vi får pandekager hver gang vi er på aarhus streetfood",5,Aarhus
French Corner,TrineZabinski,3. juli 2019,"Lækre pandekager og super god service 🤤 Min søn skal ALTID have pandekager hos French Corner, når vi besøger Streetfood i Aarhus...",5,Aarhus
French Corner,HansenEjer,26. september 2018,Lækker lille sted i Aarhus streetfood med stort udvalg af lækre pandekager. Jeg havde desværre spist andetsteds under taget men ved duften herfra var der plads til dessert. De lækre varianter gør det svært at vælge. Men smagen faldt på karamel og lakrids. Dejlig smagsvariant til den helt perfekte pandekage der blev lave mens jeg vente ,5,Aarhus
French Corner,748Rita,16. marts 2018,"Vi fik begge crepes med spinat og æg, og de smagte godt og er frisklave ",4,Aarhus
French Corner,Gorm L,29. maj 2017,"Min kone og jeg har spist hos Marion (fra Saint-Malo) ved hendes vogn i kødbyen, København og et par gange i Aarh ",5,Aarhus
French Corner,JohanneR97,19. april 2017,"Ved The French Corner er maden så lækker og helt frisk da man kan se at de laver det man bestiller med det samme! Man kan dufte de lækre crepes og galettes nærmest lige fra når man kommer ind i Århus street food, så mig og min kæreste var sikker på at det var her vi ville spise. Servicen er altid i top og man bliver altid mødt med et smil! Kæresten der er franskmand elskede dem så kvaliteten er perfekt, ejerne er jo også selv franske så man kan forvente rigtig fransk kvalitet :-)",5,Aarhus
